IN NO EVENT SHALL MOUNT SINAI HOSPITAL BE LIABLE TO ANY PARTY FOR DIRECT, INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL
DAMAGES, INCLUDING LOST PROFITS, ARISING OUT OF THE USE OF THIS SOFTWARE AND ITS DOCUMENTATION, EVEN IF MOUNT SINAI HOSPITAL
HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGE.

MOUNT SINAI HOSPITAL SPECIFICALLY DISCLAIMS ANY IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE.
THE SOFTWARE AND ACCOMPANYING DOCUMENTATION, IF ANY, PROVIDED HEREUNDER IS PROVIDED "AS IS". MOUNT SINAI HOSPITAL HAS NO
OBLIGATION TO PROVIDE MAINTENANCE, SUPPORT, UPDATES, ENHANCEMENTS, OR MODIFICATIONS.

Published research assisted by this document should cite the original publishing author, as well as:
In any articles making use of this data, please refer to:
Stark C, Breitkreutz BJ, Reguly T, Boucher L, Breitkreutz A, Tyers M. BioGRID: A General Repository for Interaction Datasets. Nucleic Acids Res. Jan1;34:D535-9.

This data is distributed for research purposes only, and is provided WITHOUT ANY WARRANTY.

----------------------------------------------------------------------------------------------------

Brief Description of the Columns: 

A.) INTERACTOR_A			Unique ID for Interacting Partner A
B.) INTERACTOR_B			Unique ID for Interacting Partner B
C.) OFFICIAL_SYMBOL_FOR_A
D.) OFFICIAL_SYMBOL_FOR_B
E.) ALIASES_FOR_A			List of common names for geneA, separated by '|'
F.) ALIASES_FOR_B			List of common names for geneB, separated by '|'
G.) EXPERIMENTAL_SYSTEM			System in which the interaction was shown
H.) SOURCE				Author/s of the interaction
I.) PUBMED_ID				PubMed_ID of the paper, separated by ';'
J.) ORGANISM_A_ID				NCBI ID of Gene A Organism
K.) ORGANISM_B_ID				NCBI ID of Gene B Organism

----------------------------------------------------------------------------------------------------
File Version: 2.0.56
----------------------------------------------------------------------------------------------------

INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
EG6809	EG252853	STX3A	Stx17	STX3	N/A	Two-hybrid	Steegmaier M (1998)	9852078	9606	10116
EG25517	EG5308	Pou1f1	PITX2	GHF1|GHF1A|PIT1Z|Pit1	ARP1|Brx1|IDG2|IGDS|IGDS2|IHG2|IRID2|MGC20144|Otlx2|PTX2|RGS|RIEG|RIEG1|RS|MGC111022	Phenotypic Enhancement	Amendt BA (1998)	9685346	10116	9606
EG25517	EG5308	Pou1f1	PITX2	GHF1|GHF1A|PIT1Z|Pit1	ARP1|Brx1|IDG2|IGDS|IGDS2|IHG2|IRID2|MGC20144|Otlx2|PTX2|RGS|RIEG|RIEG1|RS|MGC111022	Reconstituted Complex	Amendt BA (1998)	9685346	10116	9606
EG4885	EG81005	NPTX2	Nptxr	NP-II|NP2|NARP	Npr	Co-fractionation	Kirkpatrick LL (2000)	10748068	9606	10116
EG4885	EG266777	NPTX2	Nptx1	NP-II|NP2|NARP	N/A	Co-fractionation	Kirkpatrick LL (2000)	10748068	9606	10116
EG81005	EG81005	Nptxr	Nptxr	Npr	Npr	Co-fractionation	Kirkpatrick LL (2000)	10748068	10116	10116
EG81005	EG266777	Nptxr	Nptx1	Npr	N/A	Co-fractionation	Kirkpatrick LL (2000)	10748068	10116	10116
EG29151	EG1394	Ucn	CRHR1	N/A	CRF-R|CRF1|CRFR1|CRHR|CRHR1f|CRH-R1h	Reconstituted Complex	Gottowik J (1997)	9423932	10116	9606
EG29151	EG58959	Ucn	Crhr1	N/A	N/A	Reconstituted Complex	Gottowik J (1997)	9423932	10116	10116
EG29151	EG64680	Ucn	Crhr2	N/A	Crf2r	Reconstituted Complex	Gottowik J (1997)	9423932	10116	10116
EG7349	EG58959	UCN	Crhr1	UI|UROC|MGC129974|MGC129975	N/A	Reconstituted Complex	Gottowik J (1997)	9423932	9606	10116
EG7349	EG64680	UCN	Crhr2	UI|UROC|MGC129974|MGC129975	Crf2r	Reconstituted Complex	Gottowik J (1997)	9423932	9606	10116
EG1392	EG58959	CRH	Crhr1	CRF	N/A	Reconstituted Complex	Gottowik J (1997)	9423932	9606	10116
EG1392	EG64680	CRH	Crhr2	CRF	Crf2r	Reconstituted Complex	Gottowik J (1997)	9423932	9606	10116
EG6722	EG25159	SRF	Gata2	MCM1	N/A	Phenotypic Enhancement	Chang DF (2003)	12530967	9606	10116
EG6722	EG54254	SRF	Gata4	MCM1	N/A	Phenotypic Enhancement	Chang DF (2003)	12530967	9606	10116
EG6722	EG29300	SRF	Gata6	MCM1	N/A	Phenotypic Enhancement	Chang DF (2003)	12530967	9606	10116
EG6722	EG29300	SRF	Gata6	MCM1	N/A	Affinity Capture-Western	Chang DF (2003)	12530967	9606	10116
EG29300	EG6722	Gata6	SRF	N/A	MCM1	Affinity Capture-Western	Chang DF (2003)	12530967	10116	9606
EG6722	EG54254	SRF	Gata4	MCM1	N/A	Reconstituted Complex	Chang DF (2003)	12530967	9606	10116
EG117036	EG114505	Lamc1	Klf4	B2e	GKLF|MGC93286	Two-hybrid	Higaki Y (2002)	12034813	10116	10116
EG114505	EG117036	Klf4	Lamc1	GKLF|MGC93286	B2e	Reconstituted Complex	Higaki Y (2002)	12034813	10116	10116
EG64896	EG24253	Nolc1	Cebpb	Nopp140	Il6dbp|LAP|NF-IL6|TCF5	Affinity Capture-Western	Miau LH (1997)	8972203	10116	10116
EG24253	EG81673	Cebpb	Gtf2b	Il6dbp|LAP|NF-IL6|TCF5	N/A	Affinity Capture-Western	Miau LH (1997)	8972203	10116	10116
EG24253	EG64896	Cebpb	Nolc1	Il6dbp|LAP|NF-IL6|TCF5	Nopp140	Affinity Capture-Western	Miau LH (1997)	8972203	10116	10116
EG29495	EG9495	Dlgh4	AKAP5	PSD95|Sap90	AKAP75|AKAP79|H21	Reconstituted Complex	Colledge M (2000)	10939335	10116	9606
EG25252	EG9495	Dlgh1	AKAP5	Dlg1|SAP97	AKAP75|AKAP79|H21	Reconstituted Complex	Colledge M (2000)	10939335	10116	9606
EG29495	EG9495	Dlgh4	AKAP5	PSD95|Sap90	AKAP75|AKAP79|H21	Affinity Capture-Western	Colledge M (2000)	10939335	10116	9606
EG9495	EG29495	AKAP5	Dlgh4	AKAP75|AKAP79|H21	PSD95|Sap90	Affinity Capture-Western	Colledge M (2000)	10939335	9606	10116
EG9495	EG24410	AKAP5	Grin2b	AKAP75|AKAP79|H21	N/A	Affinity Capture-Western	Colledge M (2000)	10939335	9606	10116
EG9495	EG25252	AKAP5	Dlgh1	AKAP75|AKAP79|H21	Dlg1|SAP97	Affinity Capture-Western	Colledge M (2000)	10939335	9606	10116
EG9495	EG50592	AKAP5	Gria1	AKAP75|AKAP79|H21	gluR-A	Affinity Capture-Western	Colledge M (2000)	10939335	9606	10116
EG25252	EG9495	Dlgh1	AKAP5	Dlg1|SAP97	AKAP75|AKAP79|H21	Affinity Capture-Western	Colledge M (2000)	10939335	10116	9606
EG6654	EG50646	SOS1	Ptk2b	GF1|GGF1|GINGF|HGF|NS4	CAKbeta|Pyk2|MGC124628	Affinity Capture-Western	Lev S (1995)	7544443	9606	10116
EG25054	EG83823	Ntrk2	Rgs19ip1	RATTRKB1|TRKB1|Tkrb	Gipc|Rgs19|Gipc1	Two-hybrid	Lou X (2001)	11251075	10116	10116
EG7041	EG83709	TGFB1I1	Git1	ARA55|HIC-5|HIC5|TSC-5	N/A	Affinity Capture-Western	Nishiya N (2002)	12153727	9606	10116
EG83709	EG7041	Git1	TGFB1I1	N/A	ARA55|HIC-5|HIC5|TSC-5	Affinity Capture-Western	Nishiya N (2002)	12153727	10116	9606
EG83709	hCG 1778014	Git1	PXN	N/A	FLJ16691	Affinity Capture-Western	Nishiya N (2002)	12153727	10116	9606
EG83709	EG7041	Git1	TGFB1I1	N/A	ARA55|HIC-5|HIC5|TSC-5	Reconstituted Complex	Nishiya N (2002)	12153727	10116	9606
EG83709	hCG 1778014	Git1	PXN	N/A	FLJ16691	Reconstituted Complex	Nishiya N (2002)	12153727	10116	9606
EG117284	EG815	Lrrc7	CAMK2A	N/A	CAMKA|KIAA0968	Two-hybrid	Walikonis RS (2001)	11160423	10116	9606
EG117284	EG818	Lrrc7	CAMK2G	N/A	CAMK|CAMK-II|CAMKG|MGC26678|FLJ16043	Two-hybrid	Walikonis RS (2001)	11160423	10116	9606
EG117284	EG81	Lrrc7	ACTN4	N/A	FSGS|FSGS1|DKFZp686K23158	Two-hybrid	Walikonis RS (2001)	11160423	10116	9606
EG81	EG117284	ACTN4	Lrrc7	FSGS|FSGS1|DKFZp686K23158	N/A	Two-hybrid	Walikonis RS (2001)	11160423	9606	10116
EG815	EG117284	CAMK2A	Lrrc7	CAMKA|KIAA0968	N/A	Two-hybrid	Walikonis RS (2001)	11160423	9606	10116
EG117284	EG815	Lrrc7	CAMK2A	N/A	CAMKA|KIAA0968	Far Western	Walikonis RS (2001)	11160423	10116	9606
EG117284	EG81	Lrrc7	ACTN4	N/A	FSGS|FSGS1|DKFZp686K23158	Far Western	Walikonis RS (2001)	11160423	10116	9606
EG117284	EG815	Lrrc7	CAMK2A	N/A	CAMKA|KIAA0968	Affinity Capture-Western	Walikonis RS (2001)	11160423	10116	9606
EG117284	EG81	Lrrc7	ACTN4	N/A	FSGS|FSGS1|DKFZp686K23158	Reconstituted Complex	Walikonis RS (2001)	11160423	10116	9606
EG117284	EG25400	Lrrc7	Camk2a	N/A	PK2CDD|PKCCD	Reconstituted Complex	Walikonis RS (2001)	11160423	10116	10116
EG29603	EG29711	Bckdk	Bckdhb	N/A	N/A	Biochemical Activity	Popov KM (1992)	1377677	10116	10116
EG25097	EG282838	Pld2	Gm2a	Pldc	N/A	Reconstituted Complex	Sarkar S (2001)	11672434	10116	10116
EG8894	EG56783	EIF2S2	Eif5	EIF2|EIF2B|EIF2beta|MGC8508|DKFZp686L18198	N/A	Reconstituted Complex	Das S (1997)	9395514	9606	10116
EG56783	EG8894	Eif5	EIF2S2	N/A	EIF2|EIF2B|EIF2beta|MGC8508|DKFZp686L18198	Far Western	Das S (1997)	9395514	10116	9606
EG116590	EG3091	Mapk1	HIF1A	Erk2	HIF-1alpha|HIF1-ALPHA|MOP1|PASD8|HIF1	Biochemical Activity	Richard DE (1999)	10551817	10116	9606
EG84394	EG116690	Dcx	Nfasc	N/A	N/A	Reconstituted Complex	Kizhatil K (2002)	12223548	10116	10116
EG84394	EG116690	Dcx	Nfasc	N/A	N/A	Protein-peptide	Kizhatil K (2002)	12223548	10116	10116
EG60391	EG29647	Nrxn1	Cask	Nrxn1b	N/A	Two-hybrid	Hata Y (1996)	8786425	10116	10116
EG116508	EG29647	Nrxn3	Cask	N/A	N/A	Two-hybrid	Hata Y (1996)	8786425	10116	10116
EG116595	EG29647	Nrxn2	Cask	N/A	N/A	Two-hybrid	Hata Y (1996)	8786425	10116	10116
EG60391	EG29647	Nrxn1	Cask	Nrxn1b	N/A	Affinity Capture-Western	Hata Y (1996)	8786425	10116	10116
EG29647	EG83589	Cask	Apba1	N/A	Mint1	Affinity Capture-Western	Butz S (1998)	9753324	10116	10116
EG83589	EG29647	Apba1	Cask	Mint1	N/A	Affinity Capture-Western	Butz S (1998)	9753324	10116	10116
EG25252	EG114202	Dlgh1	Dusp3	Dlg1|SAP97	Dlg3|Mpp3|CSG18	Affinity Capture-Western	Karnak D (2002)	12351654	10116	10116
EG25252	EG29647	Dlgh1	Cask	Dlg1|SAP97	N/A	Far Western	Karnak D (2002)	12351654	10116	10116
EG25252	EG64053	Dlgh1	Dlgh2	Dlg1|SAP97	Dlg2	Affinity Capture-Western	Karnak D (2002)	12351654	10116	10116
EG60391	EG29647	Nrxn1	Cask	Nrxn1b	N/A	Co-purification	Biederer T (2000)	11036064	10116	10116
EG60391	EG83589	Nrxn1	Apba1	Nrxn1b	Mint1	Co-purification	Biederer T (2000)	11036064	10116	10116
EG60391	EG83610	Nrxn1	Apba2	Nrxn1b	Mint2	Co-purification	Biederer T (2000)	11036064	10116	10116
EG60391	EG83589	Nrxn1	Apba1	Nrxn1b	Mint1	Reconstituted Complex	Biederer T (2000)	11036064	10116	10116
EG60391	EG83610	Nrxn1	Apba2	Nrxn1b	Mint2	Reconstituted Complex	Biederer T (2000)	11036064	10116	10116
EG26295	EG171086	Ogt	Als2cr3	N/A	GRIF-1|MGC93214|Trak2	Two-hybrid	Iyer SP (2003)	12435728	10116	10116
EG171086	EG26295	Als2cr3	Ogt	GRIF-1|MGC93214|Trak2	N/A	Affinity Capture-Western	Iyer SP (2003)	12435728	10116	10116
EG26295	EG171086	Ogt	Als2cr3	N/A	GRIF-1|MGC93214|Trak2	Affinity Capture-Western	Iyer SP (2003)	12435728	10116	10116
EG89821	EG84494	Trpc1	Trpc4	Trrp1	Trp4|Trrp4	Affinity Capture-Western	Strubing C (2001)	11301024	10116	10116
EG89821	EG140933	Trpc1	N/A	Trrp1	Trpc5|Trrp5	Affinity Capture-Western	Strubing C (2001)	11301024	10116	10116
EG140933	EG89821	N/A	Trpc1	Trpc5|Trrp5	Trrp1	Affinity Capture-Western	Strubing C (2001)	11301024	10116	10116
RP1-130E4.1	EG117274	ESR1	Nr0b2	DKFZp686N23123|ER|ESR|ESRA|Era|NR3A1	Shp	Reconstituted Complex	Johansson L (2000)	10648597	9606	10116
EG117274	RP1-130E4.1	Nr0b2	ESR1	Shp	DKFZp686N23123|ER|ESR|ESRA|Era|NR3A1	Two-hybrid	Johansson L (2000)	10648597	10116	9606
EG117274	EG25149	Nr0b2	Esr2	Shp	ER-beta|ERbeta|Erb2	Two-hybrid	Johansson L (2000)	10648597	10116	10116
EG29491	EG682507	Itsn	Wasl	Itsn1	N-WASP	Affinity Capture-Western	Hussain NK (2001)	11584276	10116	10116
EG1213	EG117277	CLTC	Epn1	CHC17|CLH-17|CLTCL2|KIAA0034|Hc	N/A	Reconstituted Complex	Rosenthal JA (1999)	10567358	9606	10116
EG9478	EG171140	CABP1	Camk2g	CALBRAIN|HCALB BR	N/A	Reconstituted Complex	Haeseleer F (2000)	10625670	9606	10116
EG51475	EG171140	CABP2	Camk2g	N/A	N/A	Reconstituted Complex	Haeseleer F (2000)	10625670	9606	10116
EG56344	EG171140	CABP5	Camk2g	N/A	N/A	Reconstituted Complex	Haeseleer F (2000)	10625670	9606	10116
EG117955	EG24255	Slc4a7	Cftr	NBC3|NBCn1	RGD1561193	Affinity Capture-Western	Park M (2002)	12403779	10116	10116
EG50944	EG65096	SHANK1	Lphn1	SPANK-1|SSTRIP|synamon	CL1BA	Far Western	Kreienkamp HJ (2000)	10964907	9606	10116
EG65040	EG22941	Dlgap1	SHANK2	Gkap	CORTBP1|CTTNBP1|ProSAP1|SHANK|SPANK-3	Two-hybrid	Naisbitt S (1999)	10433268	10116	9606
EG65040	EG78957	Dlgap1	Shank1	Gkap	Shank1a|Spank1|Sstrip	Two-hybrid	Naisbitt S (1999)	10433268	10116	10116
EG65040	EG59312	Dlgap1	Shank3	Gkap	Prosap2	Two-hybrid	Naisbitt S (1999)	10433268	10116	10116
EG25469	EG1742	Kcna4	DLG4	KCHAN|Kv1.4|Kv4|RHK1|RK3	PSD95|SAP90	Two-hybrid	Naisbitt S (1999)	10433268	10116	9606
EG78957	EG1742	Shank1	DLG4	Shank1a|Spank1|Sstrip	PSD95|SAP90	Affinity Capture-Western	Naisbitt S (1999)	10433268	10116	9606
EG65040	EG1742	Dlgap1	DLG4	Gkap	PSD95|SAP90	Affinity Capture-Western	Naisbitt S (1999)	10433268	10116	9606
EG65040	EG78957	Dlgap1	Shank1	Gkap	Shank1a|Spank1|Sstrip	Affinity Capture-Western	Naisbitt S (1999)	10433268	10116	10116
EG78957	EG65040	Shank1	Dlgap1	Shank1a|Spank1|Sstrip	Gkap	Affinity Capture-Western	Naisbitt S (1999)	10433268	10116	10116
EG8683	EG64196	SFRS9	Safb	SRp30c	N/A	Two-hybrid	Nayler O (1998)	9671816	9606	10116
EG64196	EG8683	Safb	SFRS9	N/A	SRp30c	Two-hybrid	Nayler O (1998)	9671816	10116	9606
EG64196	EG6434	Safb	SFRS10	N/A	DKFZp686F18120|Htra2-beta|SRFS10|TRA2-BETA|TRA2B	Two-hybrid	Nayler O (1998)	9671816	10116	9606
EG64196	EG6426	Safb	SFRS1	N/A	ASF|SF2|SRp30a|MGC5228|SF2p33	Two-hybrid	Nayler O (1998)	9671816	10116	9606
EG64196	EG7307	Safb	U2AF1	N/A	DKFZp313J1712|FP793|RN|RNU2AF1|U2AF35|U2AFBP	Two-hybrid	Nayler O (1998)	9671816	10116	9606
EG64196	EG6431	Safb	SFRS6	N/A	B52|MGC5045|SRP55	Two-hybrid	Nayler O (1998)	9671816	10116	9606
EG64196	EG12748	Safb	Clk2	N/A	AU041688	Two-hybrid	Nayler O (1998)	9671816	10116	10090
EG12748	EG64196	Clk2	Safb	AU041688	N/A	Two-hybrid	Nayler O (1998)	9671816	10090	10116
EG6426	EG64196	SFRS1	Safb	ASF|SF2|SRp30a|MGC5228|SF2p33	N/A	Reconstituted Complex	Nayler O (1998)	9671816	9606	10116
EG6434	EG64196	SFRS10	Safb	DKFZp686F18120|Htra2-beta|SRFS10|TRA2-BETA|TRA2B	N/A	Reconstituted Complex	Nayler O (1998)	9671816	9606	10116
EG8683	EG64196	SFRS9	Safb	SRp30c	N/A	Reconstituted Complex	Nayler O (1998)	9671816	9606	10116
EG3708	EG29546	ITPR1	Homer1	IP3R|IP3R1|Insp3r1|SCA15|SCA16	HOMER1F|Vesl-1	Reconstituted Complex	Tu JC (1998)	9808459	9606	10116
EG3708	EG29547	ITPR1	Homer2	IP3R|IP3R1|Insp3r1|SCA15|SCA16	Vesl-2	Reconstituted Complex	Tu JC (1998)	9808459	9606	10116
EG29542	RP23-447J12.1	Pbp	Map3k7	HCNP|Rkip|Pebp1	B430101B05|Tak1|C87327	Affinity Capture-Western	Yeung KC (2001)	11585904	10116	10090
EG9020	EG29542	MAP3K14	Pbp	FTDCR1B|HS|HSNIK|NIK	HCNP|Rkip|Pebp1	Affinity Capture-Western	Yeung KC (2001)	11585904	9606	10116
EG9020	EG29542	MAP3K14	Pbp	FTDCR1B|HS|HSNIK|NIK	HCNP|Rkip|Pebp1	Phenotypic Suppression	Yeung KC (2001)	11585904	9606	10116
EG3551	EG29542	IKBKB	Pbp	IKK-beta|IKK2|IKKB|NFKBIKB|MGC131801|FLJ40509	HCNP|Rkip|Pebp1	Affinity Capture-Western	Yeung KC (2001)	11585904	9606	10116
EG1147	EG29542	CHUK	Pbp	IKBKA|IKK-alpha|IKK1|IKKA|NFKBIKA|TCF16	HCNP|Rkip|Pebp1	Affinity Capture-Western	Yeung KC (2001)	11585904	9606	10116
EG29542	EG3551	Pbp	IKBKB	HCNP|Rkip|Pebp1	IKK-beta|IKK2|IKKB|NFKBIKB|MGC131801|FLJ40509	Reconstituted Complex	Yeung KC (2001)	11585904	10116	9606
EG29542	EG1147	Pbp	CHUK	HCNP|Rkip|Pebp1	IKBKA|IKK-alpha|IKK1|IKKA|NFKBIKA|TCF16	Reconstituted Complex	Yeung KC (2001)	11585904	10116	9606
EG29542	EG6885	Pbp	MAP3K7	HCNP|Rkip|Pebp1	TAK1|TGF1a	Affinity Capture-Western	Yeung KC (2001)	11585904	10116	9606
EG24413	YNL064C	Nr3c1	YDJ1	GR|Gcr|Grl	HSP40|MAS5	Affinity Capture-Western	Flom GA (2008)	18829866	10116	4932
EG24413	YJR045C	Nr3c1	SSC1	GR|Gcr|Grl	ENS1	Affinity Capture-Western	Flom GA (2008)	18829866	10116	4932
EG24413	YMR186W	Nr3c1	HSC82	GR|Gcr|Grl	HSP90	Affinity Capture-Western	Flom GA (2008)	18829866	10116	4932
EG24413	YPL240C	Nr3c1	HSP82	GR|Gcr|Grl	HSP90	Affinity Capture-Western	Flom GA (2008)	18829866	10116	4932
EG84027	EG399489	Gsk3b	E2f1	N/A	N/A	Affinity Capture-Western	Zhou F (2008)	18367454	10116	10116
EG399489	EG84027	E2f1	Gsk3b	N/A	N/A	Affinity Capture-Western	Zhou F (2008)	18367454	10116	10116
EG292732	EG680423	Numbl	LOC680423	N/A	Aup1	Affinity Capture-Western	Ma Q (2008)	18299187	10116	10116
EG83840	RP11-554C12.1	Rps6kb1	RBX1	N/A	BA554C12.1|MGC13357|MGC1481|RNF75|ROC1	Two-hybrid	Panasyuk G (2008)	18279656	10116	9606
EG363445	EG299694	Usp9x predicted	Nuak1	RGD1560056	RGD1309956	Affinity Capture-Western	Al-Hakim AK (2008)	18254724	10116	10116
EG59109	EG113894	Ntrk1	Sqstm1	Trk	ZIP|ZIP3|Osi	Affinity Capture-Western	Wooten MW (2008)	18174161	10116	10116
EG7316	EG113894	UBC	Sqstm1	HMG20	ZIP|ZIP3|Osi	Affinity Capture-Western	Wooten MW (2008)	18174161	9606	10116
EG7316	EG59109	UBC	Ntrk1	HMG20	Trk	Affinity Capture-Western	Wooten MW (2008)	18174161	9606	10116
EG2903	EG116681	GRIN2A	Dlgap2	NMDAR2A|NR2A	PSD-95	Two-hybrid	Kornau HC (1995)	7569905	9606	10116
EG2904	EG116681	GRIN2B	Dlgap2	NMDAR2B|NR2B|hNR3|MGC142178|MGC142180	PSD-95	Two-hybrid	Kornau HC (1995)	7569905	9606	10116
EG2906	EG116681	GRIN2D	Dlgap2	EB11|NMDAR2D	PSD-95	Two-hybrid	Kornau HC (1995)	7569905	9606	10116
EG8878	EG59109	SQSTM1	Ntrk1	PDB3|ZIP3|p60|p62|A170|OSIL|p62B	Trk	Reconstituted Complex	Wooten MW (2008)	18174161	9606	10116
EG59109	EG312937	Ntrk1	Rp1	Trk	Rp1h|Cyld|LRRGT00003	Affinity Capture-Western	Wooten MW (2008)	18174161	10116	10116
EG83571	EG294790	Cdkn1b	RGD1562456 predicted	CDKN4|Cdki1b|Kip1|P27KIP1|p27	N/A	Affinity Capture-Western	Shi S (2007)	17873289	10116	10116
EG294790	EG83571	RGD1562456 predicted	Cdkn1b	N/A	CDKN4|Cdki1b|Kip1|P27KIP1|p27	Affinity Capture-Western	Shi S (2007)	17873289	10116	10116
EG24708	EG399489	Rb1	E2f1	N/A	N/A	Affinity Capture-Western	Bromberg Z (2008)	17989570	10116	10116
EG24586	EG192255	Ncam1	Ubb	Cd56|N-CAM|NCAM-C|Ncam|MGC124601	UBC	Affinity Capture-Western	Diestel S (2007)	17971410	10116	10116
EG3091	EG24874	HIF1A	Vhl	HIF-1alpha|HIF1-ALPHA|MOP1|PASD8|HIF1	Vhlh	Reconstituted Complex	Page EL (2008)	17942596	9606	10116
EG5903	EG25573	RANBP2	Ube2i	NUP358|TRP1|TRP2	MGC105476|UbcE2A	Reconstituted Complex	Yi H (2007)	17911097	9606	10116
EG5903	EG83499	RANBP2	Psmd4	NUP358|TRP1|TRP2	N/A	Reconstituted Complex	Yi H (2007)	17911097	9606	10116
EG5903	EG289990	RANBP2	Psmc6	NUP358|TRP1|TRP2	N/A	Reconstituted Complex	Yi H (2007)	17911097	9606	10116
EG5903	EG83806	RANBP2	Psmd1	NUP358|TRP1|TRP2	N/A	Reconstituted Complex	Yi H (2007)	17911097	9606	10116
EG25388	EG7316	Arrb2	UBC	BARRES|MGC105502	HMG20	Affinity Capture-Western	Shenoy SK (2007)	17666399	10116	9606
EG25388	EG154	Arrb2	ADRB2	BARRES|MGC105502	ADRB2R|ADRBR|B2AR|BAR|BETA2AR	Reconstituted Complex	Shenoy SK (2007)	17666399	10116	9606
EG154	EG25388	ADRB2	Arrb2	ADRB2R|ADRBR|B2AR|BAR|BETA2AR	BARRES|MGC105502	Affinity Capture-Western	Shenoy SK (2007)	17666399	9606	10116
EG25388	EG1213	Arrb2	CLTC	BARRES|MGC105502	CHC17|CLH-17|CLTCL2|KIAA0034|Hc	Affinity Capture-Western	Shenoy SK (2007)	17666399	10116	9606
EG25388	EG1173	Arrb2	AP2M1	BARRES|MGC105502	AP50|CLAPM1|mu2	Affinity Capture-Western	Shenoy SK (2007)	17666399	10116	9606
EG25388	EG5894	Arrb2	RAF1	BARRES|MGC105502	CRAF|Raf-1|c-Raf|NS5	Affinity Capture-Western	Shenoy SK (2007)	17666399	10116	9606
