IN NO EVENT SHALL MOUNT SINAI HOSPITAL BE LIABLE TO ANY PARTY FOR DIRECT, INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL
DAMAGES, INCLUDING LOST PROFITS, ARISING OUT OF THE USE OF THIS SOFTWARE AND ITS DOCUMENTATION, EVEN IF MOUNT SINAI HOSPITAL
HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGE.

MOUNT SINAI HOSPITAL SPECIFICALLY DISCLAIMS ANY IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE.
THE SOFTWARE AND ACCOMPANYING DOCUMENTATION, IF ANY, PROVIDED HEREUNDER IS PROVIDED "AS IS". MOUNT SINAI HOSPITAL HAS NO
OBLIGATION TO PROVIDE MAINTENANCE, SUPPORT, UPDATES, ENHANCEMENTS, OR MODIFICATIONS.

Published research assisted by this document should cite the original publishing author, as well as:
In any articles making use of this data, please refer to:
Stark C, Breitkreutz BJ, Reguly T, Boucher L, Breitkreutz A, Tyers M. BioGRID: A General Repository for Interaction Datasets. Nucleic Acids Res. Jan1;34:D535-9.

This data is distributed for research purposes only, and is provided WITHOUT ANY WARRANTY.

----------------------------------------------------------------------------------------------------

Brief Description of the Columns: 

A.) INTERACTOR_A			Unique ID for Interacting Partner A
B.) INTERACTOR_B			Unique ID for Interacting Partner B
C.) OFFICIAL_SYMBOL_FOR_A
D.) OFFICIAL_SYMBOL_FOR_B
E.) ALIASES_FOR_A			List of common names for geneA, separated by '|'
F.) ALIASES_FOR_B			List of common names for geneB, separated by '|'
G.) EXPERIMENTAL_SYSTEM			System in which the interaction was shown
H.) SOURCE				Author/s of the interaction
I.) PUBMED_ID				PubMed_ID of the paper, separated by ';'
J.) ORGANISM_A_ID				NCBI ID of Gene A Organism
K.) ORGANISM_B_ID				NCBI ID of Gene B Organism

----------------------------------------------------------------------------------------------------
File Version: 2.0.56
----------------------------------------------------------------------------------------------------

INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
EG173808	T06E4.3	N/A	atl-1	F10G7.4|scc-1	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
EG173808	EG178084	N/A	N/A	F10G7.4|scc-1	Y24F12A.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179331	EG183656	N/A	N/A	F11A3.2	C50E3.5	Two-hybrid	Li S (2004)	14704431	6239	6239
EG180622	C07G2.3	F11D5.3	cct-5	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
EG173842	EG176640	gst-7	php-3	F11G11.2	Y75B8A.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG178079	C26B2.3	tag-13	nhr-31	F12F6.5	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
EG178079	EG183510	tag-13	N/A	F12F6.5	C46E10.9	Two-hybrid	Li S (2004)	14704431	6239	6239
F13B10.1	C55B7.4	tir-1	acdh-1	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F13B10.1	F13B10.1	tir-1	tir-1	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F13B10.1	EG175445	tir-1	N/A	N/A	F59A2.6	Two-hybrid	Li S (2004)	14704431	6239	6239
F13B10.1	R06A4.4	tir-1	imb-2	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F13B10.1	EG176866	tir-1	kgb-1	N/A	T07A9.3	Two-hybrid	Li S (2004)	14704431	6239	6239
F13B10.1	EG178612	tir-1	cpr-5	N/A	W07B8.5	Two-hybrid	Li S (2004)	14704431	6239	6239
F13B10.1	EG177138	tir-1	N/A	N/A	Y37E11AR.2	Two-hybrid	Li S (2004)	14704431	6239	6239
F13B10.1	EG175867	tir-1	N/A	N/A	Y42G9A.1	Two-hybrid	Li S (2004)	14704431	6239	6239
F13B10.1	EG189846	tir-1	N/A	N/A	Y43B11AR.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG181265	EG175638	N/A	pal-1	F13E6.1	C38D4.6	Two-hybrid	Li S (2004)	14704431	6239	6239
EG181265	EG179902	N/A	N/A	F13E6.1	T08G5.5	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172476	EG183914	dylt-1	N/A	F13G3.4	D1054.5	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172476	EG176286	dylt-1	glp-1	F13G3.4	F02A9.6	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172476	Y75B8A.35	dylt-1	zip-1	F13G3.4	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
EG184441	EG174076	N/A	N/A	F13H10.1	C56E6.3	Two-hybrid	Li S (2004)	14704431	6239	6239
EG184441	EG184043	N/A	N/A	F13H10.1	EEED8.6	Two-hybrid	Li S (2004)	14704431	6239	6239
EG184441	EG176566	N/A	N/A	F13H10.1	T28D6.4	Two-hybrid	Li S (2004)	14704431	6239	6239
EG184441	EG171736	N/A	Y71G12B.11	F13H10.1	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
EG184441	EG176637	N/A	brp-1	F13H10.1	Y79H2A.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179020	EG180738	carboxylesterase	nhr-45	F13H6.3	F16H11.5	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179020	EG172653	carboxylesterase	edc-3	F13H6.3	R05D11.8	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172751	EG178132	hexokinase	N/A	F14B4.2	ZK829.7	Two-hybrid	Li S (2004)	14704431	6239	6239
EG180827	EG175451	unc-97	N/A	F14D12.2	C34C12.5	Two-hybrid	Li S (2004)	14704431	6239	6239
EG180827	EG181050	unc-97	N/A	F14D12.2	C39D10.7	Two-hybrid	Li S (2004)	14704431	6239	6239
EG180827	EG185873	unc-97	N/A	F14D12.2	F46F11.7	Two-hybrid	Li S (2004)	14704431	6239	6239
EG180827	EG186214	unc-97	N/A	F14D12.2	F54B11.7	Two-hybrid	Li S (2004)	14704431	6239	6239
EG180827	EG186478	unc-97	N/A	F14D12.2	F57G12.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG180827	EG176773	unc-97	tag-61	F14D12.2	T27E9.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG180827	EG180264	unc-97	N/A	F14D12.2	Y39B6A.1	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG178354	vab-3	lin-66	N/A	B0513.1	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG177280	vab-3	N/A	N/A	C02B10.5	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG180659	vab-3	N/A	N/A	C02F12.8	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG177617	vab-3	hgrs-1	N/A	C07G1.5	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG181679	vab-3	N/A	N/A	C09G1.4	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG180681	vab-3	N/A	N/A	C16B8.3	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG182945	vab-3	N/A	N/A	C26G2.2	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG177706	vab-3	rad-26	N/A	C27B7.4	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG175638	vab-3	pal-1	N/A	C38D4.6	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG181050	vab-3	N/A	N/A	C39D10.7	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG180473	vab-3	tag-303	N/A	C52B11.2	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG177710	vab-3	N/A	N/A	D1046.1	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG181020	vab-3	unc-98	N/A	F08C6.7	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG178887	vab-3	tam-1	N/A	F26G5.9	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG178117	vab-3	let-92	N/A	F38H4.9	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	F44A2.1	vab-3	tag-153	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG185757	vab-3	nhr-111	N/A	F44G3.9	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	F53F10.2	vab-3	decarbaxylase	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG186478	vab-3	N/A	N/A	F57G12.2	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	F59A2.1	vab-3	Nucleoporin	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG172933	vab-3	N/A	N/A	F59C6.5	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG175416	vab-3	H06I04.1	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG181501	vab-3	N/A	N/A	K02B9.2	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG173981	vab-3	msp-142	N/A	K05F1.2	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG178311	vab-3	N/A	N/A	K09B11.9	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG187528	vab-3	N/A	N/A	R02F2.5	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG266819	vab-3	pqn-59	N/A	R119.4	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	R12B2.5	vab-3	mdt-15	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	T01G9.6	vab-3	kin-10	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG173139	vab-3	N/A	N/A	T06G6.3	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	T07F8.3	vab-3	gld-3	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG172948	vab-3	lst-1	N/A	T22A3.3	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG173053	vab-3	T22H2.5	N/A	plsc-2	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG191026	vab-3	N/A	N/A	Y119C1A.1	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	Y24D9A.4	vab-3	rpl-7A	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG189791	vab-3	N/A	N/A	Y40C5A.1	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG171907	vab-3	Y44E3A.6	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG178696	vab-3	nhr-13	N/A	Y5H2B.2	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	Y65B4BR.4	vab-3	wwp-1	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG176637	vab-3	brp-1	N/A	Y79H2A.1	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG191509	vab-3	plsc-3	N/A	ZK1053.5	Two-hybrid	Li S (2004)	14704431	6239	6239
F14F3.1	EG175734	vab-3	N/A	N/A	ZK121.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG184472	EG179683	cyp-13A11	tsfm-1	F14F7.2	F55C5.5	Two-hybrid	Li S (2004)	14704431	6239	6239
EG184495	EG173846	cyp-35D1	sgt-1	F14H3.10	R05F9.10	Two-hybrid	Li S (2004)	14704431	6239	6239
F16H9.1	EG184438	rgs-2	N/A	N/A	F13H8.6	Two-hybrid	Li S (2004)	14704431	6239	6239
EG191624	EG180473	ceh-40	tag-303	F17A2.5	C52B11.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG191624	EG173840	ceh-40	collagen	F17A2.5	F11G11.11	Two-hybrid	Li S (2004)	14704431	6239	6239
EG191624	EG176817	ceh-40	mdt-29	F17A2.5	K08E3.8	Two-hybrid	Li S (2004)	14704431	6239	6239
EG191624	EG187528	ceh-40	N/A	F17A2.5	R02F2.5	Two-hybrid	Li S (2004)	14704431	6239	6239
EG191624	T28F12.2	ceh-40	unc-62	F17A2.5	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
EG191624	EG180324	ceh-40	psa-1	F17A2.5	Y113G7B.23	Two-hybrid	Li S (2004)	14704431	6239	6239
F17E5.1	EG176105	lin-2	Tyrosinase	N/A	C02C2.1	Two-hybrid	Li S (2004)	14704431	6239	6239
F17E5.1	EG179119	lin-2	N/A	N/A	C05C8.1	Two-hybrid	Li S (2004)	14704431	6239	6239
F17E5.1	EG177467	lin-2	N/A	N/A	C06G3.6	Two-hybrid	Li S (2004)	14704431	6239	6239
F17E5.1	EG175720	lin-2	N/A	N/A	C34E10.8	Two-hybrid	Li S (2004)	14704431	6239	6239
F17E5.1	EG176932	lin-2	N/A	N/A	C44B12.5	Two-hybrid	Li S (2004)	14704431	6239	6239
F17E5.1	EG175487	lin-2	N/A	N/A	C44F1.2	Two-hybrid	Li S (2004)	14704431	6239	6239
F17E5.1	F08B6.4	lin-2	unc-87	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F17E5.1	F38A6.3	lin-2	hif-1	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F17E5.1	EG172933	lin-2	N/A	N/A	F59C6.5	Two-hybrid	Li S (2004)	14704431	6239	6239
F17E5.1	EG176315	lin-2	K04H4.2	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F17E5.1	EG180601	lin-2	N/A	N/A	K10B3.7|gpd-3	Two-hybrid	Li S (2004)	14704431	6239	6239
F17E5.1	EG178074	lin-2	mep-1	N/A	M04B2.1	Two-hybrid	Li S (2004)	14704431	6239	6239
F17E5.1	EG171627	lin-2	N/A	N/A	R119.7	Two-hybrid	Li S (2004)	14704431	6239	6239
F17E5.1	EG175089	lin-2	lin-7	N/A	Y54G11A.10	Two-hybrid	Li S (2004)	14704431	6239	6239
F17E5.1	Y57G11C.24	lin-2	eps-8	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F17E5.1	EG176099	lin-2	coq-5	N/A	ZK652.9	Two-hybrid	Li S (2004)	14704431	6239	6239
EG174081	EG172268	wrn-1	air-2	F18C5.2	B0207.4	Two-hybrid	Li S (2004)	14704431	6239	6239
EG174081	EG178952	wrn-1	helicase	F18C5.2	C14C11.6	Two-hybrid	Li S (2004)	14704431	6239	6239
EG174081	EG178336	wrn-1	N/A	F18C5.2	Y45F10C.3	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179749	EG173808	scc-3	N/A	F18E2.3	F10G7.4|scc-1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179749	EG178295	scc-3	rec-8	F18E2.3	W02A2.6	Two-hybrid	Li S (2004)	14704431	6239	6239
EG184647	EG182055	nlp-7	N/A	F18E9.2	C01B4.8	Two-hybrid	Li S (2004)	14704431	6239	6239
EG178181	EG173952	F19B6.1	F59E12.4	N/A	npl-4.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG181398	EG177826	N/A	kin-21	F19H6.1	W08D2.8	Two-hybrid	Li S (2004)	14704431	6239	6239
EG178167	EG179902	nlr-1	N/A	F20B10.1	T08G5.5	Two-hybrid	Li S (2004)	14704431	6239	6239
EG184715	EG187528	N/A	N/A	F20B10.3	R02F2.5	Two-hybrid	Li S (2004)	14704431	6239	6239
EG181790	EG177978	cgt-2	hrs-1	F20B4.6	T11G6.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG181790	EG173252	cgt-2	N/A	F20B4.6	W04A8.1	Two-hybrid	Li S (2004)	14704431	6239	6239
F20C5.2	EG172687	kinesin	lmn-1	N/A	DY3.2	Two-hybrid	Li S (2004)	14704431	6239	6239
F20C5.2	F10C1.2	kinesin	N/A	N/A	ifb-1	Two-hybrid	Li S (2004)	14704431	6239	6239
F20C5.2	F10C1.7	kinesin	ifb-2	N/A	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
F20C5.2	EG174326	kinesin	N/A	N/A	K01C8.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG184746	M04G12.1	N/A	tag-260	F20H11.5	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
EG174350	EG175462	zyg-9	nhr-6	F22B5.7	C48D5.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG174350	EG180957	zyg-9	N/A	F22B5.7	C53B7.3	Two-hybrid	Li S (2004)	14704431	6239	6239
EG174350	EG171762	zyg-9	N/A	F22B5.7	Y37E3.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG176210	EG175827	gpr-1	F01F1.12	F22B7.13	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
EG176210	EG174578	gpr-1	gpd-4	F22B7.13	F33H1.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG176210	EG174267	gpr-1	lin-5	F22B7.13	T09A5.10	Two-hybrid	Li S (2004)	14704431	6239	6239
EG176210	EG181378	gpr-1	col-181	F22B7.13	W03G11.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG184848	EG182915	chw-1	tag-347	F22E12.2	C25G4.4	Two-hybrid	Li S (2004)	14704431	6239	6239
EG180865	EG174790	klp-13	trs-1	F22F4.3	C47D12.6	Two-hybrid	Li S (2004)	14704431	6239	6239
EG180865	EG178012	klp-13	rps-5	F22F4.3	T05E11.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG178692	EG178964	F22F7.1	N/A	N/A	C53A3.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG178692	EG174311	F22F7.1	rpl-10	N/A	F10B5.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG184865	EG178169	N/A	N/A	F22F7.6	F35G2.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179948	EG180430	bmk-1	ifd-2	F23B12.8	F25E2.4	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179948	EG176226	bmk-1	Phosphoprotein	F23B12.8	ZK370.5	Two-hybrid	Li S (2004)	14704431	6239	6239
EG171804	EG174624	ubxn-1	cdc-48.1	F23C8.4	C06A1.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG171804	EG176208	ubxn-1	N/A	F23C8.4	C13G5.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG171804	EG182892	ubxn-1	N/A	F23C8.4	C25E10.8	Two-hybrid	Li S (2004)	14704431	6239	6239
EG171804	EG174392	ubxn-1	prx-5	F23C8.4	C34C6.6	Two-hybrid	Li S (2004)	14704431	6239	6239
EG171804	EG174309	ubxn-1	cdc-48.2	F23C8.4	C41C4.8	Two-hybrid	Li S (2004)	14704431	6239	6239
EG171804	EG183911	ubxn-1	gst-42	F23C8.4	D1053.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG171804	EG185757	ubxn-1	nhr-111	F23C8.4	F44G3.9	Two-hybrid	Li S (2004)	14704431	6239	6239
EG171804	EG176813	ubxn-1	N/A	F23C8.4	K08E3.4	Two-hybrid	Li S (2004)	14704431	6239	6239
EG171804	EG174269	ubxn-1	N/A	F23C8.4	T09A5.12	Two-hybrid	Li S (2004)	14704431	6239	6239
EG171804	EG189234	ubxn-1	fbxb-118	F23C8.4	W06A11.3	Two-hybrid	Li S (2004)	14704431	6239	6239
EG171804	EG173325	ubxn-1	ero-1	F23C8.4	Y105E8B.8	Two-hybrid	Li S (2004)	14704431	6239	6239
EG173383	EG178732	N/A	N/A	F23F1.5	W02G9.3	Two-hybrid	Li S (2004)	14704431	6239	6239
EG173384	EG179493	rpt-4	pas-2	F23F1.8	D1054.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG173384	EG173384	rpt-4	rpt-4	F23F1.8	F23F1.8	Two-hybrid	Li S (2004)	14704431	6239	6239
EG173384	EG175975	rpt-4	eft-3	F23F1.8	F31E3.5	Two-hybrid	Li S (2004)	14704431	6239	6239
EG173384	EG172238	rpt-4	ATPase	F23F1.8	F56H1.4	Two-hybrid	Li S (2004)	14704431	6239	6239
EG173384	EG174571	rpt-4	pas-7	F23F1.8	ZK945.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179691	EG172326	N/A	N/A	F23H12.2	C10G11.7	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179691	EG176239	N/A	prx-19	F23H12.2	F54F2.8	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179691	EG173846	N/A	sgt-1	F23H12.2	R05F9.10	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179691	EG178125	N/A	N/A	F23H12.2	ZK822.4	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179344	EG189730	N/A	N/A	F25B3.3	Y39B6A.46	Two-hybrid	Li S (2004)	14704431	6239	6239
EG175843	EG176227	F25B5.3	N/A	N/A	ZK370.7	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172103	EG175820	glc-2	alh-9	F25F8.2	F01F1.6	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179236	EG172726	N/A	hgo-1	F25G6.8	W06D4.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172946	EG172247	bch-1	N/A	F25H2.13	B0414.8	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172946	EG176495	bch-1	N/A	F25H2.13	W09D10.3	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172938	EG173509	N/A	Y57G7A.10	F25H2.4	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172942	EG172679	pas-5	pas-4	F25H2.9	C36B1.4	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172942	EG173134	pas-5	N/A	F25H2.9	H28O16.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172942	EG178732	pas-5	N/A	F25H2.9	W02G9.3	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172744	EG185757	F25H5.3	nhr-111	N/A	F44G3.9	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172330	EG177442	F26B1.2	ATPase	N/A	C17H12.14	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172330	EG172881	F26B1.2	N/A	N/A	C25A1.4	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172330	EG183250	F26B1.2	N/A	N/A	C36B1.5	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172330	EG175501	F26B1.2	rpl-3	N/A	F13B10.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172330	EG172771	F26B1.2	mec-8	N/A	F46A9.6	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172330	EG173952	F26B1.2	F59E12.4	N/A	npl-4.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172330	EG188703	F26B1.2	star-2	N/A	T21G5.5	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172330	EG175071	F26B1.2	xrn-2	N/A	Y48B6A.3	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172330	EG176667	F26B1.2	pie-1	N/A	Y49E10.14	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172330	EG180183	F26B1.2	N/A	N/A	Y59A8B.10	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179171	EG180473	let-413	tag-303	F26D11.11	C52B11.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179171	EG180432	let-413	N/A	F26D11.11	F39H12.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179171	EG185757	let-413	nhr-111	F26D11.11	F44G3.9	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179171	EG181501	let-413	N/A	F26D11.11	K02B9.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179171	EG173139	let-413	N/A	F26D11.11	T06G6.3	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179171	EG177698	let-413	N/A	F26D11.11	T11B7.1	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179171	EG189281	let-413	N/A	F26D11.11	W07G1.5	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179171	EG180324	let-413	psa-1	F26D11.11	Y113G7B.23	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179171	EG177138	let-413	N/A	F26D11.11	Y37E11AR.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG179171	EG191528	let-413	alpha-B-crystallin	F26D11.11	ZK1128.7	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172832	EG182578	N/A	N/A	F26E4.9|cco-1	C13F10.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172832	EG173561	N/A	math-50	F26E4.9|cco-1	ZK250.8	Two-hybrid	Li S (2004)	14704431	6239	6239
EG175659	EG175638	rrt-1	pal-1	F26F4.10	C38D4.6	Two-hybrid	Li S (2004)	14704431	6239	6239
EG175660	EG186044	N/A	cdd-2	F26F4.11	F49E8.4	Two-hybrid	Li S (2004)	14704431	6239	6239
EG175660	EG178732	N/A	N/A	F26F4.11	W02G9.3	Two-hybrid	Li S (2004)	14704431	6239	6239
EG175658	EG176254	N/A	ArsA	F26F4.1	ZK637.5	Two-hybrid	Li S (2004)	14704431	6239	6239
EG175099	EG178186	N/A	N/A	F26H11.4	F28D1.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG175099	EG173728	N/A	N/A	F26H11.4	F54D10.7	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172192	EG175526	N/A	N/A	F27C1.6	C03C10.4	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172192	EG172277	N/A	rnf-1	F27C1.6	C06A5.9	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172192	EG182658	N/A	math-14	F27C1.6	C16C4.4	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172192	EG172766	N/A	N/A	F27C1.6	C17E4.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172192	EG173104	N/A	N/A	F27C1.6	F14B6.3	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172192	EG178186	N/A	N/A	F27C1.6	F28D1.2	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172192	EG178989	N/A	aps-1	F27C1.6	F29G9.3	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172192	EG177697	N/A	N/A	F27C1.6	T28C6.7	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172192	EG176576	N/A	N/A	F27C1.6	Y47D3B.9	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172192	EG175080	N/A	jmjd-2	F27C1.6	Y48B6A.11	Two-hybrid	Li S (2004)	14704431	6239	6239
EG172192	EG175133	N/A	tac-1	F27C1.6	Y54E2A.3	Two-hybrid	Li S (2004)	14704431	6239	6239
EG185013	EG172312	N/A	T08B2.5	F27C8.2	N/A	Two-hybrid	Li S (2004)	14704431	6239	6239
EG185036	EG180324	N/A	psa-1	F28A12.1	Y113G7B.23	Two-hybrid	Li S (2004)	14704431	6239	6239
EG178186	EG178064	N/A	N/A	F28D1.2	H02I12.5	Two-hybrid	Li S (2004)	14704431	6239	6239
EG180049	EG174309	atx-3	cdc-48.2	F28F8.6	C41C4.8	Two-hybrid	Li S (2004)	14704431	6239	6239
F28H6.1	EG175638	akt-2	pal-1	N/A	C38D4.6	Two-hybrid	Li S (2004)	14704431	6239	6239
F28H6.1	EG171602	akt-2	rpl-7	N/A	F53G12.10	Two-hybrid	Li S (2004)	14704431	6239	6239
F28H6.1	EG177953	akt-2	N/A	N/A	K08C7.1	Two-hybrid	Li S (2004)	14704431	6239	6239
F28H6.1	EG177697	akt-2	N/A	N/A	T28C6.7	Two-hybrid	Li S (2004)	14704431	6239	6239
F28H6.1	EG172082	akt-2	gsp-3	N/A	W09C3.6	Two-hybrid	Li S (2004)	14704431	6239	6239
